,lon,lat,İlçe,yil,BEDD1,BEDD2,BEDD3,BEDD4,BEDD5,BEDD6,BEDD7,BEDD8,BEDD9,BEDD10,BEDD11,BEDD12,DTR1,DTR2,DTR3,DTR4,DTR5,DTR6,DTR7,DTR8,DTR9,DTR10,DTR11,DTR12,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FD10,FD11,FD12,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,R10mm1,R10mm2,R10mm3,R10mm4,R10mm5,R10mm6,R10mm7,R10mm8,R10mm9,R10mm10,R10mm11,R10mm12,R20mm1,R20mm2,R20mm3,R20mm4,R20mm5,R20mm6,R20mm7,R20mm8,R20mm9,R20mm10,R20mm11,R20mm12,RRt1,RRt2,RRt3,RRt4,RRt5,RRt6,RRt7,RRt8,RRt9,RRt10,RRt11,RRt12,RR11,RR12,RR13,RR14,RR15,RR16,RR17,RR18,RR19,RR110,RR111,RR112,SU1,SU2,SU3,SU4,SU5,SU6,SU7,SU8,SU9,SU10,SU11,SU12,TG1,TG2,TG3,TG4,TG5,TG6,TG7,TG8,TG9,TG10,TG11,TG12,TN1,TN2,TN3,TN4,TN5,TN6,TN7,TN8,TN9,TN10,TN11,TN12,TNn1,TNn2,TNn3,TNn4,TNn5,TNn6,TNn7,TNn8,TNn9,TNn10,TNn11,TNn12,TNx1,TNx2,TNx3,TNx4,TNx5,TNx6,TNx7,TNx8,TNx9,TNx10,TNx11,TNx12,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TX1,TX2,TX3,TX4,TX5,TX6,TX7,TX8,TX9,TX10,TX11,TX12,TXn1,TXn2,TXn3,TXn4,TXn5,TXn6,TXn7,TXn8,TXn9,TXn10,TXn11,TXn12,TXx1,TXx2,TXx3,TXx4,TXx5,TXx6,TXx7,TXx8,TXx9,TXx10,TXx11,TXx12,Bölge,Buğday Verim,Arpa Verim
167,39.75,33.25,Elmadağ,2040,2.041188567,11.83045457,72.28424,107.71054,169.2182533,188.08946,206.4621067,206.6666667,193.9194133,159.42798,79.60780667,9.885569233,13.638871,12.79831967,13.989196,14.73387433,15.18122067,16.33248467,17.58029167,15.95665733,16.67330867,15.91709133,14.466801,13.6766835,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.481435233,3.183664667,10.78397733,2.47084,1.864621848,0.165310873,0.0,0,8.48e-06,0.954880369,2.324843967,2.1045518,2,1,3,1,2,0,0,0,0,0,1,1,0,0,10,23,31,30,31,31,30,31,17,0,7.85904,10.82082333,17.13973667,20.92104,26.45616,29.99571333,33.21171333,33.15184667,30.76396667,25.67901,18.11078,10.75103333,1.503753333,4.5895,10.02308667,13.48746667,18.67436,21.87158667,24.89555333,25.78158667,23.26602667,18.54920667,11.58395333,4.864443333,-1.879243333,1.462736667,6.129193333,12.05928,15.95478667,19.23097333,22.25456667,23.97383667,20.51701667,16.74364333,9.08415,2.9693,4.771366667,8.916163333,15.39742,15.37595667,21.18610667,24.68335,27.35697667,28.01421,24.92191667,21.00968,14.35304667,8.1314,0,0,0,0,12,22,31,31,29,4,0,0,15.14262667,17.38779667,24.01227667,28.22132667,33.85559,38.20406333,42.47586667,41.73825333,39.93933333,34.46629333,26.05077,18.54112,11.56642,14.63593333,19.13892333,23.24559333,30.55188333,34.82331333,40.71147667,39.36893667,36.81735667,32.06171,22.96805,15.86371667,18.02829333,20.43172667,30.82385,35.05402,39.09639333,40.99762,44.7107,44.27513333,42.14926333,37.54365667,28.76258333,21.32333667,2,240.23773712,246.03535492
168,39.75,32.75,Gölbaşı(Ankara),2020,4.047821067,15.191386,40.54597,85.16710467,143.0798267,171.71455,204.5982067,204.3209533,181.9307067,151.0824567,69.49774167,8.837911,12.02702267,12.7301795,11.53777767,13.12243867,13.45838667,16.503639,16.78746733,15.19202567,17.197676,18.32566533,12.02123333,10.49111833,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,3.912369,7.600201833,18.11683413,10.73885867,8.879636533,0.003290032,0.0,0,0.00090587,0.554152234,5.948001333,18.57830467,3,4,13,2,7,0,0,0,0,0,6,5,0,2,0,15,30,30,31,31,30,31,14,0,8.39385,11.23960333,14.04460667,18.66671333,24.00992333,27.58811667,31.25969667,30.67531,28.35056667,24.84648333,17.09978,10.3758,2.649643333,5.276613333,8.212346667,12.03874333,17.37165333,19.43732667,23.17322,23.54855333,20.52729333,16.88869333,11.70884,5.535086667,-0.397903333,2.084013333,5.947376667,9.096103333,13.28516333,16.87809333,20.74969,21.41312333,18.83884333,14.45594333,7.631286667,3.48654,6.587033333,8.11815,10.63646,16.66994333,21.70919,22.98211667,24.96926333,26.35264,21.67064,19.91137667,16.20295333,8.62299,0,0,0,0,4,13,30,31,20,3,0,0,14.67666,18.00677333,19.75012333,25.16118333,30.83002667,35.94099667,39.96068333,38.74057333,37.72494333,35.21436333,23.73006333,16.02622667,10.00615667,12.81798,17.09157,20.85869667,25.62466667,32.14933,37.53722333,37.44110667,35.32418333,33.48143667,20.86818,12.11110333,19.34346667,23.51072,23.69239667,31.85149667,36.37233333,39.68327333,42.00388667,40.02175333,39.43530333,37.41346,26.35484667,20.58878667,4,153.40951844,200.44032577
169,39.75,32.75,Gölbaşı(Ankara),2021,15.00553377,28.97341867,39.54288733,69.27515667,161.24602,183.5892033,199.0699567,205.2308067,184.69086,139.65256,46.6543787,5.1884562,8.717441667,11.3619345,13.450823,13.8456115,15.45890067,16.78317267,17.2463,16.776093,18.061549,14.206458,11.87672333,13.498101,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.900507033,5.8866634,2.153163433,6.440005167,2.888257333,0.000888149,0.0,0,0.01530822,2.812364667,3.8362696,3.674279233,1,6,1,4,1,0,0,0,0,2,2,2,0,0,2,9,31,30,31,31,30,28,5,0,11.25173333,13.28055,13.94950667,17.07751333,25.71005,28.75981667,31.19829333,31.29972,28.90910667,23.74471333,14.68276667,8.81596,7.391276667,7.729593333,7.180683333,10.03674667,17.91822667,20.41904667,23.06049,23.51737333,20.70999333,17.39743667,9.433626667,2.87107,4.293186667,4.43785,3.831033333,6.94988,14.57563333,17.73808333,21.2782,21.65506,17.98964333,15.53038,7.0358,-1.327466667,9.504193333,10.70809,10.25735333,13.18231,22.17226667,23.10369,25.41488667,25.32706667,22.55840667,19.96271667,11.74657333,8.070923333,0,0,0,0,11,15,26,31,19,1,0,0,16.10874667,19.09153667,20.63152,23.88236667,33.37711333,37.20222,40.30680333,40.29345667,38.77152,31.60388333,21.31035,16.36917667,12.61097,16.58523333,16.42688667,19.95798,28.99833,34.54089,38.30775,37.82388,35.92518,27.84945333,18.55932333,13.18084667,19.17880667,21.52517333,25.76152333,27.75765,37.50281,40.07744,43.77576,42.73978,41.02966,34.87280333,24.54123,20.48248667,4,293.82131471,187.37465853
170,39.75,32.75,Gölbaşı(Ankara),2022,1.5508016,11.66832497,56.07515367,123.7525533,157.8564733,176.9512233,201.6340533,197.0773733,179.6428633,133.8252567,70.03214533,23.438029,13.33120933,12.37581333,13.968039,15.10204567,16.65079133,17.09026233,17.97086133,16.605125,16.542022,12.45745933,7.8450422,8.677393,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7777015,8.235806133,4.106791667,5.6813565,0.898482873,0.000416924,0.0,0,0.550860087,14.234235,8.831104333,12.7943264,2,5,2,4,0,0,0,0,0,3,3,6,0,0,8,25,31,30,31,31,30,25,0,0,7.94698,10.71527333,15.50945,22.52524667,25.49693,28.48404333,30.88328667,30.15117333,28.33633333,23.18833333,17.15321333,11.72341333,1.760813333,4.554276667,8.443843333,14.78382667,16.98668,19.95554667,22.21811333,22.22248333,20.80289333,17.63122667,13.63602667,7.68563,-0.896646667,2.647076667,5.341806667,11.86775,12.86489333,17.21782333,19.22659667,19.74570667,19.3087,15.72964333,11.07932667,4.030383333,4.62928,8.56388,12.46823333,18.54555667,20.79769333,24.16075667,25.13607,24.11589667,22.47320667,19.49840333,17.26899667,12.34246333,0,0,0,0,6,14,27,25,20,2,0,0,15.09203,16.93008667,22.41188667,29.88587667,33.63746667,37.04580667,40.18897667,38.82759667,37.34490333,30.08869333,21.48108333,16.36301667,11.5246,13.75739333,17.19373667,24.27006,29.70529333,32.76615333,35.9648,36.00095,34.46032667,25.73164667,19.29071,12.30808667,19.14698333,19.79378333,29.34362,34.95987667,37.75783333,42.40257333,43.50476333,40.80273333,39.69217667,33.74275,23.39047667,21.59759333,4,200.66416121,205.36580607
171,39.75,32.75,Gölbaşı(Ankara),2023,2.48472082,12.9146831,52.97,90.36163533,137.2273733,190.7107433,206.2999167,203.6839833,181.9964667,150.1543167,67.539347,13.2673952,11.80667067,10.75596667,12.951775,14.76662083,16.373625,16.02876083,18.28328233,16.850509,18.22167633,16.895295,12.406722,12.0371255,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143309433,12.297139,3.0256709,8.464653333,2.095226333,0.003062432,0.0,0,0.001331202,0.72044986,6.182345333,3.9022205,2,4,2,4,2,0,0,0,0,0,6,2,0,0,4,15,30,30,31,31,30,31,12,0,7.60188,11.26415,15.22930333,19.23641333,23.38540667,29.81975333,32.13127333,30.93673667,28.61881333,24.72365333,16.90393333,11.23934,2.05145,6.1595,8.85203,11.78869333,15.04637667,21.72072667,23.33632667,23.0529,20.28013,17.16117333,11.29514,5.92498,-1.10147,3.945926667,6.427326667,8.298533333,11.38596333,18.43435667,20.67060667,21.12873333,18.32326,15.14561333,7.92489,3.509496667,5.689056667,8.176733333,12.04302667,15.60467,19.38121333,25.18172333,25.56349,25.73181333,22.19732333,19.53200333,15.33355,9.70688,0,0,0,1,4,20,30,31,13,2,0,0,13.85810333,16.91545333,21.80379667,26.55532667,31.42001667,37.74950333,41.61962,39.90341333,38.50179333,34.05645333,23.70189,17.96210667,10.63731667,13.78563333,18.55632333,20.59920667,25.97303,35.00844667,39.73752667,37.18214667,35.49856667,31.40872667,20.80253667,15.39776,17.53387333,19.94221667,25.91324333,34.47238667,37.76965667,40.58842333,43.67534333,42.94638333,40.90350333,37.45835333,26.85816,20.62701,4,243.40226625,176.2742358
172,39.75,32.75,Gölbaşı(Ankara),2024,2.58258058,7.8515828,33.96665433,109.10981,138.4566133,186.9932167,205.9337167,203.5687667,186.1111533,113.2808933,54.12058567,4.59099328,9.215732,9.692070667,11.80912467,13.51557833,15.511802,16.027326,18.31397633,15.81904533,18.86689367,17.37893833,14.43546467,15.23150333,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.870669033,12.1289393,12.710001,5.850191533,1.276199,0.001819921,0.0,0,0.0,0.035860815,5.61431,1.952543333,7,7,4,4,1,0,0,0,0,0,2,1,0,0,0,25,27,30,31,31,30,31,6,0,9.40902,10.83387,13.07098333,21.06098,23.50202333,29.84417333,32.30752667,31.92260667,28.88105,21.24942333,15.56206,10.19961,4.94067,6.08615,7.024726667,14.19865,15.49999,21.81705333,23.54441333,24.45546667,20.37862333,13.56797,9.097906667,3.522996667,2.602103333,3.538213333,4.307766667,10.51630667,11.23575667,19.23970333,21.03292667,21.76100333,17.48437,9.1496,4.842833333,0.30091,7.34171,8.66617,10.20231333,19.10703333,21.63094333,25.65383,26.45946,26.87441,23.18516667,16.18299333,11.93695,6.08329,0,0,0,1,6,23,29,31,16,1,0,0,14.1564,15.77819667,18.83384,27.71423333,31.01181667,37.84439333,41.85837333,40.27450667,39.24553,30.94693333,23.53335333,18.75449667,11.34286333,12.52260333,13.95356667,22.74937,26.25964333,34.47704667,39.00818667,37.20063333,36.32504333,26.56306,20.15431333,16.17999333,16.48937,17.77868333,22.33825,32.44788333,37.66405333,41.92876667,44.79117667,42.65055667,41.10936333,33.54229,26.02563667,20.931,4,295.80106614,205.99561902
173,39.75,32.75,Gölbaşı(Ankara),2025,2.0241394,13.22149667,61.1544,89.61607,183.2124133,191.3721133,203.5742267,206.2005733,181.3817367,148.5138867,66.38903933,3.384318033,14.42605567,12.490395,12.397504,13.650466,16.446214,17.14834333,17.17011167,16.64919933,17.673583,16.536688,11.610086,11.907353,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926131433,7.493342267,11.2354266,7.914086,1.720621433,7.74e-05,0.0,0,0.001149926,1.237744447,5.37541,6.783075033,0,3,7,3,1,0,0,0,0,2,3,5,0,0,3,15,31,30,31,31,30,31,10,0,9.269143333,11.51528333,16.04832,19.11159333,28.03169,30.55016333,32.10394667,31.13033333,28.42499333,24.61072333,16.78889667,9.0153,2.734826667,5.561596667,9.745706667,12.27246,19.75552333,22.17197667,23.87008333,23.38033333,20.43154667,17.18997333,11.71373333,3.685046667,0.35782,4.03045,5.304406667,9.364593333,15.84969,19.65208667,20.90837333,21.44395,19.07227667,15.13364667,8.93121,0.6977,5.011686667,7.197436667,14.87858333,14.76632333,22.7804,25.18854,27.75912333,25.41117333,21.79711,19.17709,14.27528333,8.476156667,0,0,0,0,19,22,29,31,14,1,0,0,17.16088667,18.05198,22.14322333,25.92291333,36.20172333,39.32033333,41.04020333,40.02953,38.10511667,33.72666333,23.32380667,15.59240667,14.22302,14.33552,18.92726667,21.65244667,33.44046667,35.55189,37.74737333,38.37976333,35.50583,31.78845333,21.20050333,12.25931667,19.58201667,20.84383,25.72130333,30.79719333,39.17840333,42.68399333,46.55901,41.98625333,40.49386667,35.60453,25.23188,18.15364667,4,261.62841645,183.93593472
174,39.75,32.75,Gölbaşı(Ankara),2026,0.566548667,11.3539935,67.299895,115.3325733,153.41756,186.87032,205.8637167,206.5510167,184.9575,152.0694033,74.527069,4.071309447,12.75679233,10.34036253,12.86450333,16.44308167,15.97622867,16.19037433,17.21136,16.88095033,16.50775533,14.84060283,14.22038267,12.99258667,9,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4766946,10.78355097,3.8554222,1.717846013,1.308907,0.001975166,0.0,0,0.033836909,0.476588767,3.103139267,2.315320067,1,5,3,2,1,0,0,0,0,0,2,1,0,0,11,24,31,30,31,31,30,31,17,0,7.651933333,11.25033333,16.55702667,21.68324333,25.08092333,29.26103667,31.80246,32.86998667,29.09278,24.89144,17.42050667,8.48464,1.90785,6.239,10.1091,13.49724667,16.94561333,21.12969,23.40428667,24.97939,21.60143333,18.19954333,11.05620667,2.90876,0.21296,3.331873333,7.78457,9.8126,13.64676667,18.36785,21.69443333,22.92071667,19.68927,16.06075667,5.84014,-0.738453333,3.853066667,8.663226667,13.22882333,17.75575667,20.85387333,23.67828333,25.30092,26.83173667,23.25055,20.53381,14.57702667,6.111543333,0,0,0,0,2,20,31,31,21,4,0,0,14.66464,16.57936333,22.97359333,29.94032,32.92182333,37.32006,40.61566333,41.86033667,38.10917667,33.04014333,25.27659,15.90134667,11.88694,13.24424,19.00203333,24.07559667,27.87607,33.9198,38.62471,39.18157,34.24017,30.29997667,21.51514333,12.08051333,17.73334333,19.40791333,27.79962,35.80784333,38.14500667,40.87691,42.6738,43.91528,41.15262667,36.64316,27.02707,19.46462667,4,213.94793899,192.77025323
175,39.75,32.75,Gölbaşı(Ankara),2027,17.114624,13.19969667,71.096669,115.1040433,174.84259,192.5721733,206.0140467,204.1004933,187.5691733,150.0227867,75.23045,15.92651383,11.36075833,13.183977,13.00782033,14.299269,16.11811367,16.881844,17.542241,15.805207,17.179801,15.82857467,12.880801,8.363182667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.87074,3.697573,12.78873443,2.042491433,3.666689667,0.001017183,0.0,0,0.001021641,0.919530457,2.961569933,19.83191267,1,2,6,1,2,0,0,0,0,0,3,6,0,0,7,22,31,30,31,31,30,31,15,0,11.39312667,11.49628333,16.93911667,21.68154,27.79003667,30.85921333,33.35716667,31.15352,29.24658333,24.6973,17.67303667,10.65556667,6.22328,5.083006667,10.3579,14.44479333,19.56234667,22.36399667,25.00861333,23.72290667,21.56314667,17.66918,12.10102333,6.801643333,2.683146667,2.8866,7.04068,10.32831,15.76084667,20.1338,22.01379333,21.54396667,18.97602,15.08813,9.797366667,3.123726667,9.553563333,7.116696667,13.93229667,20.39336333,22.39073333,25.31901,26.84184667,26.42283667,24.12767333,19.86011,14.91351333,10.36981667,0,0,0,3,17,22,30,31,22,2,0,0,17.58405,18.26698333,23.36571667,28.74406,35.68046333,39.24585333,42.55084333,39.52812667,38.74297667,33.49773,24.98181333,15.16484667,13.72102333,15.87323333,20.10498,23.18312667,30.96451,36.35939667,39.31837667,36.56431,34.88825667,31.18599333,20.68515,11.49008,21.58947333,21.57906,26.44219,35.67879,39.44508333,42.31127667,44.90628333,42.46210667,40.55743333,36.19319667,28.50798667,18.92528333,4,285.45698624,198.13196875
176,39.75,32.75,Gölbaşı(Ankara),2028,3.427998753,10.878306,40.88624067,107.8888333,160.6824533,186.95502,202.1813233,204.6429167,177.86341,121.3166017,52.70946267,15.48397833,8.846860233,13.55821267,14.37121067,14.54128633,14.932983,16.30385167,15.54871567,15.89105067,18.08795333,16.33960867,13.30024067,11.473616,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.373342,1.03416918,4.008003233,6.907613667,2.569596333,0.0,0.0,0,0.0,0.53736886,5.757350333,8.931788,3,0,3,2,2,0,0,0,0,0,2,2,0,0,9,24,31,30,31,31,30,31,9,1,9.746566667,10.89405333,13.24947333,20.93887333,25.72754333,29.06788,30.52246333,31.20694667,27.93633,21.95248667,15.42093667,10.76766,5.522503333,4.423673333,6.078073333,13.37587333,18.15660667,21.01094667,23.08836333,23.74246333,19.67409,14.79618333,9.4424,5.73592,3.150853333,1.484113333,1.746393333,10.22719333,15.3264,17.91747,20.63044333,21.12178667,18.01172,13.04156667,6.893093333,2.927603333,7.778233333,7.07906,9.86016,17.67826333,20.93155333,23.34121333,25.79812667,26.34372667,21.53009,16.52257667,11.70103333,9.607363333,0,0,0,0,4,21,27,31,15,0,0,0,14.36936333,17.98190333,20.44927,27.91717667,33.08957333,37.31478333,38.6371,39.63351,37.76204,31.13579333,22.74264667,17.20952333,11.86848667,15.16282667,14.99929667,22.64470667,29.50827,34.63206,37.06751333,37.62260667,35.63463333,29.00954,20.09671333,13.84947333,17.08548,20.96964333,24.75383333,34.26709667,36.50409,39.99864667,40.85393,41.98576667,39.30811333,32.90721333,24.98416667,20.97551667,4,294.59414201,209.95394209
177,39.75,32.75,Gölbaşı(Ankara),2029,0.042175293,17.01492333,45.04060867,91.92144667,165.4202967,185.90323,200.0381967,204.5676167,187.7331567,148.81613,60.81698667,17.81252033,10.833589,11.672133,14.54065733,12.683178,14.86063833,16.553765,16.229126,16.14262867,17.22434033,16.43887067,11.80365283,8.2670923,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.637314,5.124808333,0.997546347,24.66983233,1.743273633,0.000215039,0.0,0,0.0,0.931626936,11.31814163,11.49780683,2,4,0,11,1,0,0,0,0,0,4,8,0,0,7,18,31,30,31,31,30,31,10,0,8.249603333,11.30904333,14.32067333,19.34214333,26.18818,29.86820333,30.36490667,31.51199333,29.31827667,24.61234333,16.23167667,11.48200667,3.30599,5.662866667,6.967286667,12.88051333,18.71227,21.6627,22.56634667,24.00028667,21.55163333,17.28760667,10.91342333,7.731113333,0.665806667,3.025243333,1.615113333,9.103623333,14.59083,19.18768333,20.0585,21.03347,19.65108333,15.03228333,7.51067,3.78812,6.019726667,7.727,10.0745,15.55462667,21.40086667,24.63459333,24.59132333,26.46888,23.40741,19.51308,13.21052667,11.50531,0,0,0,0,15,20,28,31,25,1,0,0,14.13958333,17.33502,21.50793333,25.56368,33.57289333,38.21648333,38.79546,40.1429,38.77597333,33.72650667,22.71709,15.99818667,10.58817,13.818,15.49602333,21.11850667,31.03818667,34.67210333,35.23204667,37.04839667,36.10325,29.93215,18.06891,11.81676333,16.93778333,20.36192667,27.34897333,29.62784667,36.81121667,41.33864667,41.50182,42.70202,41.19812333,37.94823,26.21714333,18.47471333,4,290.89320649,178.84568125
178,39.75,32.75,Gölbaşı(Ankara),2030,10.2112835,13.875295,47.17801967,85.63250667,161.9056267,196.6537167,205.3426,203.08037,188.63143,126.4909883,72.157288,14.52107754,11.836735,12.872654,13.274637,12.73680933,16.51152133,17.22827167,18.152263,17.72212867,18.584704,18.403774,12.02959133,12.610613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83584425,1.576597133,3.089493667,8.744359,0.754374107,0.001654958,0.0,0,1.23e-06,0.027373474,7.430212667,3.421351733,1,0,1,3,0,0,0,0,0,0,2,2,0,0,6,13,31,30,31,31,30,31,12,0,10.07716333,11.60028333,14.43350667,18.71322667,25.93941,32.23859333,31.93228667,31.55900667,29.24495333,22.49274333,17.36573333,11.29377,4.653453333,5.632063333,7.80334,12.09053667,17.41735,23.70115333,23.41122333,23.25228,20.94351,14.65511333,12.07793,5.775433333,1.14231,3.74614,4.55853,8.393703333,13.07013667,21.83300333,20.44078667,21.02461333,19.49929333,11.85644333,9.39702,4.0097,7.923666667,8.43629,11.76096667,18.07487,22.88903667,25.3703,25.80404333,25.22630333,22.98458333,17.53903667,14.17526,7.679986667,0,0,0,0,9,27,30,29,17,1,0,0,16.49018333,18.50472333,21.07799667,24.82734333,33.92884333,40.92942333,41.56348667,40.97442333,39.5282,33.05886667,24.10751333,18.38605333,13.19931333,15.89447667,16.62539667,19.53095333,29.20936,39.13441333,39.06177667,37.55548333,37.76901333,29.94774333,21.00536667,15.87636333,19.95248667,20.98151667,24.67740667,31.91596333,40.42487333,42.61205667,44.68944,43.66968667,41.14023667,36.42418333,27.71268667,21.08388667,4,289.8280121,212.61350136
179,39.75,32.75,Gölbaşı(Ankara),2031,7.7588805,17.59064733,33.91914867,109.7816987,151.49474,194.34848,204.30199,205.7542333,186.10241,124.4980367,78.24141433,15.2031048,13.70607917,15.43083067,14.13843467,14.61682133,14.82379933,15.755466,17.27268667,17.13437367,16.927136,18.54602433,12.32992833,12.927849,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59269384,3.873944333,3.679966567,6.742201,2.229302,1.79e-05,0.0,0,0.000221776,0.00033453,4.738808667,2.755781167,1,1,3,2,1,0,0,0,0,0,4,2,0,3,5,24,30,30,31,31,30,31,13,0,9.754443333,11.80323667,12.99304333,21.12817333,24.80566667,30.6817,31.67239667,32.46269667,28.97398333,22.29541,17.97413333,10.63624333,3.49001,4.693986667,5.834173333,13.59429333,17.15900667,22.88791333,23.38960667,24.46512,21.21678333,14.22239,12.41729667,4.900633333,0.01303,2.480276667,1.739126667,9.62788,14.14326333,20.06768667,20.61676667,22.05121667,19.36484667,12.05735,9.50539,1.85082,6.09658,7.234026667,10.57734,17.36321333,21.14219,25.34969,26.56609,26.39990333,22.69708333,16.31179333,15.76116667,8.298093333,0,0,0,1,7,28,29,31,19,1,0,0,17.19609667,20.12482667,19.97260667,28.21112333,31.98280333,38.64338333,40.66229333,41.59947,38.14392,32.76842333,24.74724333,17.82847,14.00364333,16.26471667,12.86757333,22.86002667,27.2837,35.59653333,37.31381667,39.85349333,34.59346667,30.26052333,21.93510667,14.23782,19.90106333,23.66434667,26.27511333,33.16176,35.90232333,41.45616,43.22111667,43.10164,40.26988,35.51851333,27.95435667,20.82448333,4,224.08863814,208.13672948
180,39.75,32.75,Gölbaşı(Ankara),2032,3.755666067,9.3645529,58.14859967,85.76936833,155.7607333,184.9146,204.5255,201.2025267,180.5293067,144.2946667,67.10985233,11.97237147,12.28494467,11.865733,11.662439,15.834723,15.77086933,17.69129567,16.85699633,17.01003467,16.89656667,15.31392467,11.941485,12.64597683,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.932183867,9.516045433,6.780871667,0.926692087,1.779281133,8.97e-05,0.0,0,0.000414783,1.577831303,5.725490667,4.723632,4,6,4,0,1,0,0,0,0,1,2,1,0,0,6,18,31,30,31,31,30,31,8,0,8.522703333,10.63453333,15.74128,18.72449,25.26697667,29.91709333,31.43979,30.80086333,28.40787,24.15105667,16.86097333,11.04242333,2.85199,4.880883333,9.868793333,10.51599333,17.01590333,21.17370333,23.36844667,22.88873333,20.79446667,17.26276667,11.60767667,5.720826667,0.555533333,1.76287,5.83284,6.7952,13.50822667,18.67526333,21.22109,20.9846,18.7363,14.61501,9.590483333,3.626653333,7.31696,7.832566667,15.77393667,15.71789333,21.36852,23.79291667,25.16255667,25.52967667,22.82323,19.40569,13.96183333,8.28859,0,0,0,0,5,18,30,31,15,3,0,0,15.13693333,16.7466,21.53125333,26.35069333,32.78676667,38.86501,40.22545,39.89877,37.69104333,32.57669,23.54914333,18.3668,11.08434333,13.52854333,17.1915,20.74416667,28.18621333,34.06819667,38.16304,37.03383333,35.59232667,29.16370667,19.66323333,15.56475333,18.76789,19.282,28.50021667,32.49571667,38.12540667,43.23510667,42.27501667,42.39202333,39.86541667,36.07297,26.99804,21.41110333,4,182.47336991,182.92029709
